program_file_rev,test_no,parameter_name,hard_bin,failure_mode_bin,parameter_units,test_performed,information_only,stop_on_fail,low_limit,high_limit,test_type,save_image,retest_on_fail
qsi_ft_TESTS_NickelB_rev0.py,145,dark_temporal_noise_50th_bin1_tint2,4,551,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,146,dark_temporal_noise_50th_bin1_tint3,4,552,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,147,dark_temporal_noise_50th_bin1_tint4,4,553,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,148,dark_temporal_noise_50th_bin1_tint5,4,554,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,149,dark_temporal_noise_95th_bin0_tint1,4,560,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,150,dark_temporal_noise_95th_bin0_tint2,4,561,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,151,dark_temporal_noise_95th_bin0_tint3,4,562,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,152,dark_temporal_noise_95th_bin0_tint4,4,563,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,153,dark_temporal_noise_95th_bin0_tint5,4,564,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,154,dark_temporal_noise_95th_bin1_tint1,4,570,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,155,dark_temporal_noise_95th_bin1_tint2,4,571,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,156,dark_temporal_noise_95th_bin1_tint3,4,572,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,157,dark_temporal_noise_95th_bin1_tint4,4,573,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,158,dark_temporal_noise_95th_bin1_tint5,4,574,DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,159,dark_current_bin0,4,580,DN/sec,yes,yes,no,none,1000,parameter,yes,no
qsi_ft_TESTS_NickelB_rev0.py,160,dark_current_bin1,4,581,DN/sec,yes,yes,no,none,1000,parameter,yes,no
qsi_ft_TESTS_NickelB_rev0.py,161,diff_image_dark_current_bin0,4,582,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,162,diff_image_dark_current_bin1,4,583,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,163,read_noise_bin0,4,590,DN,yes,yes,no,0.25,2,parameter,yes,no
qsi_ft_TESTS_NickelB_rev0.py,164,read_noise_bin1,4,591,DN,yes,yes,no,0.25,2,parameter,yes,no
qsi_ft_TESTS_NickelB_rev0.py,165,dark_image_noise_min_tint_bin0,4,592,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,166,dark_image_noise_min_tint_bin1,4,593,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,167,dark_image_noise_max_tint_bin0,4,594,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,168,dark_image_noise_max_tint_bin1,4,595,none,yes,yes,no,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,169,CGC_bin0,4,596,electrons/DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,170,CGC_bin1,4,597,electrons/DN,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,171,dark_current_electrons_bin0,4,598,electrons/sec,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,172,dark_current_electrons_bin1,4,599,electrons/sec,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,173,read_noise_electrons_bin0,4,600,electrons,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,174,read_noise_electrons_bin1,4,601,electrons,yes,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,175,align_laser,5,611,none,no,no,yes,none,none,pass_fail,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,176,beam_steer_X,5,612,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,177,beam_steer_Y,5,613,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,178,beam_steer_THETA_X,5,614,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,179,beam_steer_THETA_Y,5,615,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,180,beam_steer_ATTEN,5,616,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,181,beam_steer_ICW,5,617,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,182,beam_steer_ROLL,5,618,none,no,yes,no,0,4000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,183,set_laser_power_tint,5,620,none,no,no,yes,none,none,pass_fail,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,184,illum_median_signal,5,621,DN,no,yes,no,0,200,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,185,illum_median_laser_power,5,622,mW,no,yes,no,0,100,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,186,illum_median_tint,5,623,msec,no,yes,no,0,50,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,187,illum_median_laser_power_x_tint,5,624,mW_msec,no,no,yes,0,600,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,188,illum_median_signal_chiplet0,5,1601,DN,no,yes,no,0,200,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,189,illum_median_signal_chiplet1,5,1602,DN,no,yes,no,0,200,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,190,illum_median_signal_chiplet2,5,1603,DN,no,yes,no,0,200,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,191,illum_median_signal_chiplet3,5,1604,DN,no,yes,no,0,200,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,192,illum_median_max_chiplet_diff_percent,5,1605,percent,no,no,yes,-5,85,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,194,illum_image,5,625,none,no,yes,yes,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,195,MCLK_scan,6,630,none,no,yes,yes,none,none,pass_fail,yes,no
qsi_ft_TESTS_NickelB_rev0.py,196,MCLK_knee_bin0,6,640,MCLK_units,no,yes,no,1000,2000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,197,MCLK_knee_bin1,6,641,MCLK_units,no,yes,no,1500,2500,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,198,MCLK_rej_1nsec_bin0,6,642,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,199,MCLK_rej_1nsec_bin1,6,643,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,200,MCLK_rej_0p5nsec_bin0,6,644,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,201,MCLK_rej_0p5nsec_bin1,6,645,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,202,MCLK_rej_0p25nsec_bin0,6,646,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,203,MCLK_rej_0p25nsec_bin1,6,647,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,204,MCLK_amp_bin0,6,648,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,205,MCLK_amp_bin1,6,649,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,206,MCLK_bgnd_bin0,6,650,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,207,MCLK_bgnd_bin1,6,651,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,208,MCLK_tau_bin0,6,652,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,209,MCLK_tau_bin1,6,653,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,210,MCLK_res_bin0,6,654,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,211,MCLK_res_bin1,6,655,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,212,MCLK_diff,6,656,MCLK_units,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,213,MCLK_knee_bin0_chiplet0,6,657,MCLK_units,no,yes,no,1000,2000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,214,MCLK_knee_bin1_chiplet0,6,658,MCLK_units,no,yes,no,1500,2500,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,215,MCLK_rej_1nsec_bin0_chiplet0,6,659,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,216,MCLK_rej_1nsec_bin1_chiplet0,6,660,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,217,MCLK_rej_0p5nsec_bin0_chiplet0,6,661,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,218,MCLK_rej_0p5nsec_bin1_chiplet0,6,662,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,219,MCLK_rej_0p25nsec_bin0_chiplet0,6,663,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,220,MCLK_rej_0p25nsec_bin1_chiplet0,6,664,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,221,MCLK_amp_bin0_chiplet0,6,665,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,222,MCLK_amp_bin1_chiplet0,6,666,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,223,MCLK_bgnd_bin0_chiplet0,6,667,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,224,MCLK_bgnd_bin1_chiplet0,6,668,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,225,MCLK_tau_bin0_chiplet0,6,669,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,226,MCLK_tau_bin1_chiplet0,6,670,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,227,MCLK_res_bin0_chiplet0,6,671,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,228,MCLK_res_bin1_chiplet0,6,672,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,229,MCLK_diff_chiplet0,6,673,MCLK_units,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,230,MCLK_knee_bin0_chiplet1,6,674,MCLK_units,no,yes,no,1000,2000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,231,MCLK_knee_bin1_chiplet1,6,675,MCLK_units,no,yes,no,1500,2500,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,232,MCLK_rej_1nsec_bin0_chiplet1,6,676,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,233,MCLK_rej_1nsec_bin1_chiplet1,6,677,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,234,MCLK_rej_0p5nsec_bin0_chiplet1,6,678,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,235,MCLK_rej_0p5nsec_bin1_chiplet1,6,679,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,236,MCLK_rej_0p25nsec_bin0_chiplet1,6,680,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,237,MCLK_rej_0p25nsec_bin1_chiplet1,6,681,none,no,yes,no,5,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,238,MCLK_amp_bin0_chiplet1,6,682,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,239,MCLK_amp_bin1_chiplet1,6,683,DN,no,yes,no,10,1000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,240,MCLK_bgnd_bin0_chiplet1,6,684,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,241,MCLK_bgnd_bin1_chiplet1,6,685,DN,no,yes,no,none,5,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,242,MCLK_tau_bin0_chiplet1,6,686,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,243,MCLK_tau_bin1_chiplet1,6,687,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,244,MCLK_res_bin0_chiplet1,6,688,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,245,MCLK_res_bin1_chiplet1,6,689,none,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,246,MCLK_diff_chiplet1,6,690,MCLK_units,no,yes,no,none,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,247,MCLK_knee_bin0_chiplet2,6,691,MCLK_units,no,yes,no,1000,2000,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,248,MCLK_knee_bin1_chiplet2,6,692,MCLK_units,no,yes,no,1500,2500,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,249,MCLK_rej_1nsec_bin0_chiplet2,6,693,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,250,MCLK_rej_1nsec_bin1_chiplet2,6,694,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,251,MCLK_rej_0p5nsec_bin0_chiplet2,6,695,none,no,yes,no,10,none,parameter,not_app,no
qsi_ft_TESTS_NickelB_rev0.py,252,MCLK_rej_0p5nsec_bin1_chiplet2,6,696,none,no,yes,no,5,none,parameter,not_app,no
